firm,sector,avg_prod_loss,damaged,defaulted,setup,rep
94,6,0.00579547308427052,1,0,3,2
95,6,0.0037174801091963655,0,0,3,2
96,3,0.9793407922289312,0,1,3,2
97,4,0.0029509200394496203,0,0,3,2
98,0,0.0006477094845828549,0,0,3,2
99,5,0.0010814887632728224,0,0,3,2
0,3,0.0009741993533644075,0,0,3,3
1,7,0.002703949588091798,0,0,3,3
2,4,0.006159719976883144,1,0,3,3
3,6,0.04497590919108037,0,0,3,3
4,6,0.0023721574684223384,0,0,3,3
5,6,0.0017711737383155734,0,0,3,3
6,3,0.07636106758657035,0,0,3,3
7,7,0.010410498459194303,0,0,3,3
8,0,0.00261455056970515,0,0,3,3
9,6,0.0034385380873594882,0,0,3,3
10,7,0.008830445027734847,0,0,3,3
11,3,0.0001840007070755081,0,0,3,3
12,5,0.9968795988594475,0,1,3,3
13,7,0.0073564091137513655,0,0,3,3
14,7,0.0073528543146866,0,0,3,3
15,4,0.03638331348493184,0,0,3,3
16,3,0.0015373788223758495,0,0,3,3
17,5,0.0,0,0,3,3
18,2,0.0005231962878179991,0,0,3,3
19,4,0.03516100527526431,0,0,3,3
20,6,0.0011213549452428202,0,0,3,3
21,3,0.0005439497609073942,0,0,3,3
22,6,0.006597589267364508,1,0,3,3
23,5,0.0025071779060586515,0,0,3,3
24,0,0.015316716617255505,1,0,3,3
25,7,0.0163735556218791,0,0,3,3
26,1,0.0007105617371467599,0,0,3,3
27,7,0.02320150525908007,1,0,3,3
28,3,0.03210995227225232,0,0,3,3
29,0,0.0023973692313429,0,0,3,3
30,6,0.003963010221820233,0,0,3,3
31,5,0.001776209466208497,0,0,3,3
32,3,0.0068923113928368715,1,0,3,3
33,0,0.015985748549830966,1,0,3,3
34,2,0.0038489485238644176,0,0,3,3
35,4,7.457775650373115e-05,0,0,3,3
36,0,0.005219853383105667,0,0,3,3
37,3,0.001879347576051165,0,0,3,3
38,3,0.0004156464882896332,0,0,3,3
39,5,0.0161401601324775,0,0,3,3
40,1,0.002317842794369896,0,0,3,3
41,7,0.0012516930549304908,0,0,3,3
42,3,0.0,0,0,3,3
43,0,0.006418238143862058,0,0,3,3
44,6,0.09501756266305975,0,0,3,3
45,7,0.0026992608827044857,0,0,3,3
46,3,0.0029972716340265493,0,0,3,3
47,6,0.0005670785902678159,0,0,3,3
48,4,0.0,0,0,3,3
49,3,0.001634214865885915,0,0,3,3
50,2,0.0005559636861504757,0,0,3,3
51,6,0.0006715459659255701,0,0,3,3
52,1,0.004267611044897037,0,0,3,3
53,3,0.0005248528187016263,0,0,3,3
54,6,0.0015936109638848045,0,0,3,3
55,5,0.00394009313624011,0,0,3,3
56,2,0.0029678368586653694,0,0,3,3
57,4,0.0037337620643000664,0,0,3,3
58,5,0.00041117765908399033,0,0,3,3
59,4,0.0015733273377095207,0,0,3,3
60,1,0.06296959187364673,0,0,3,3
61,4,0.007116728963301157,0,0,3,3
62,4,0.0008796168286774728,0,0,3,3
63,6,0.006141499167813685,1,0,3,3
64,6,0.004201914639941172,0,0,3,3
65,5,0.0,0,0,3,3
66,0,0.007219583456929699,1,0,3,3
67,3,0.0,0,0,3,3
68,4,0.00017262964093486518,0,0,3,3
69,0,0.003775937646772188,0,0,3,3
70,2,0.005552019757989569,0,0,3,3
71,3,0.008091222042425234,1,0,3,3
72,4,0.009911551536885612,1,0,3,3
73,7,0.041955172920945034,0,0,3,3
74,7,0.011244170088436806,0,0,3,3
75,6,0.0020841193781392653,0,0,3,3
76,5,0.0,0,0,3,3
77,6,0.005445429562332709,0,0,3,3
78,1,0.0005071158685069109,0,0,3,3
79,6,0.0020588975086050405,0,0,3,3
80,2,0.0,0,0,3,3
81,3,0.0018261263288853874,0,0,3,3
82,3,0.0007288247850226886,0,0,3,3
83,7,8.969506616974299e-05,0,0,3,3
84,7,0.00038513458426182444,0,0,3,3
85,5,0.0,0,0,3,3
86,4,0.00043096689175576886,0,0,3,3
87,2,0.0006859952646093444,0,0,3,3
88,3,0.0005495504371365782,0,0,3,3
89,1,0.0010641682700927354,0,0,3,3
90,0,0.0013622164369406172,0,0,3,3
91,7,0.0020754691285527404,0,0,3,3
92,5,0.001309876144331894,0,0,3,3
93,6,0.0031718825129172594,0,0,3,3
94,6,0.0,0,0,3,3
95,6,0.0023338232611698146,0,0,3,3
96,3,0.000665657717936369,0,0,3,3
97,4,0.0003288803219284062,0,0,3,3
98,0,0.0006502220713591074,0,0,3,3
99,5,0.0010289047217431218,0,0,3,3
0,3,0.0,0,0,3,4
1,7,0.00601734221009417,1,0,3,4
2,4,0.0,0,0,3,4
3,6,0.004666461100816002,0,0,3,4
4,6,0.015569281723341113,0,0,3,4
5,6,0.002329836306994478,0,0,3,4
6,3,2.8095729427623616e-05,0,0,3,4
7,7,0.015081707847510216,1,0,3,4
8,0,0.0,0,0,3,4
9,6,0.0017416184896555042,0,0,3,4
10,7,0.0006869505810752308,0,0,3,4
11,3,0.04004735611622184,0,0,3,4
12,5,0.0663671163853644,1,0,3,4
13,7,0.0,0,0,3,4
14,7,0.0,0,0,3,4
15,4,0.007188638029750228,1,0,3,4
16,3,0.0,0,0,3,4
17,5,0.0,0,0,3,4
18,2,0.005580171153555773,1,0,3,4
19,4,6.381876196052585e-05,0,0,3,4
20,6,0.12237125247436974,0,0,3,4
21,3,0.0016371891504812397,0,0,3,4
22,6,0.9903999170569963,0,1,3,4
23,5,0.002032124011465289,0,0,3,4
24,0,0.0,0,0,3,4
25,7,0.0024026442358075716,0,0,3,4
26,1,0.015236641665437546,0,0,3,4
27,7,0.0030318629491824624,0,0,3,4
28,3,0.00895704854884913,0,0,3,4
29,0,0.06062460158220283,0,0,3,4
30,6,0.007562007840508514,0,0,3,4
31,5,0.0020726059956778886,0,0,3,4
32,3,0.0,0,0,3,4
33,0,5.9505833189189016e-05,0,0,3,4
34,2,0.0,0,0,3,4
35,4,2.5050548695740813e-06,0,0,3,4
36,0,0.0,0,0,3,4
37,3,0.0,0,0,3,4
38,3,0.0,0,0,3,4
39,5,0.01867020526335048,0,0,3,4
40,1,0.0,0,0,3,4
41,7,5.7659332899071805e-05,0,0,3,4
42,3,0.996966299781019,0,1,3,4
43,0,0.0,0,0,3,4
44,6,0.08213843801462688,0,0,3,4
45,7,0.02839615735677926,1,0,3,4
46,3,0.00010139998494518228,0,0,3,4
47,6,0.9918401756701568,0,1,3,4
48,4,0.0,0,0,3,4
49,3,0.000819545950809381,0,0,3,4
50,2,0.0,0,0,3,4
51,6,0.00567729506602697,1,0,3,4
52,1,0.004520924774637494,0,0,3,4
53,3,0.0,0,0,3,4
54,6,0.0,0,0,3,4
55,5,0.9849921178113132,0,1,3,4
56,2,0.0,0,0,3,4
57,4,0.036215476894684046,1,0,3,4
58,5,0.0,0,0,3,4
59,4,0.009241205934604866,0,0,3,4
60,1,0.005372789040302072,0,0,3,4
61,4,0.0,0,0,3,4
62,4,0.0,0,0,3,4
63,6,7.31125191065195e-05,0,0,3,4
64,6,0.005695594012331729,1,0,3,4
65,5,0.02426615888762853,0,0,3,4
66,0,0.0,0,0,3,4
67,3,0.04023517926985325,0,0,3,4
68,4,0.9925706583724577,0,1,3,4
69,0,0.0012995537655347215,0,0,3,4
70,2,0.10259043760936305,0,0,3,4
71,3,0.0,0,0,3,4
72,4,0.0004411605584383132,0,0,3,4
73,7,0.0,0,0,3,4
74,7,0.0,0,0,3,4
75,6,0.003584108318418934,0,0,3,4
76,5,0.0,0,0,3,4
77,6,0.003430980498598993,0,0,3,4
78,1,0.0,0,0,3,4
79,6,0.028196825093791775,1,0,3,4
80,2,0.0,0,0,3,4
81,3,0.04896007928577089,0,0,3,4
82,3,0.0,0,0,3,4
83,7,0.0003771850159772409,0,0,3,4
84,7,0.0,0,0,3,4
85,5,0.0,0,0,3,4
86,4,0.030342392549380908,0,0,3,4
87,2,0.0,0,0,3,4
88,3,0.10040256220692055,0,0,3,4
89,1,0.0,0,0,3,4
90,0,0.003023465732392714,0,0,3,4
91,7,0.0,0,0,3,4
92,5,0.0,0,0,3,4
93,6,0.0,0,0,3,4
94,6,0.0,0,0,3,4
95,6,0.0,0,0,3,4
96,3,0.018022725186328116,0,0,3,4
97,4,0.05561662942321035,0,0,3,4
98,0,0.0,0,0,3,4
99,5,0.0,0,0,3,4
0,3,0.0,0,0,4,0
1,7,0.9741645577571483,0,1,4,0
2,4,0.9898574844714242,0,1,4,0
3,6,0.0,0,0,4,0
4,6,0.9704723348799945,1,1,4,0
5,6,0.0,0,0,4,0
6,3,0.9877175609583801,0,1,4,0
7,7,0.8694433824593634,0,1,4,0
8,0,0.9956639047471766,0,1,4,0
9,6,0.007253098958214662,1,0,4,0
10,7,0.9651527858769093,0,1,4,0
11,3,0.0,0,0,4,0
12,5,0.8449397197576827,0,1,4,0
13,7,0.0,0,0,4,0
14,7,0.041040255650699915,0,0,4,0
15,4,0.0,0,0,4,0
16,3,0.9905007879361075,0,1,4,0
17,5,0.9830206591301662,0,1,4,0
18,2,0.9638064738421399,0,1,4,0
19,4,0.9020776719967496,0,1,4,0
20,6,0.974193962924198,0,1,4,0
21,3,0.9944438337322711,0,1,4,0
22,6,0.8894909737964857,0,1,4,0
23,5,0.994413926877574,0,1,4,0
24,0,0.8723049343875274,0,1,4,0
25,7,0.9961631217175735,0,1,4,0
26,1,0.02646992257322279,0,0,4,0
27,7,0.9638011349559789,0,1,4,0
28,3,0.995057771568816,1,1,4,0
29,0,0.9471740563364468,0,1,4,0
30,6,0.9478184718665412,0,1,4,0
31,5,0.9860534631644544,0,1,4,0
32,3,0.9953042178888025,0,1,4,0
33,0,0.9959595218818486,0,1,4,0
34,2,0.9958752039871428,0,1,4,0
35,4,0.8844283078611368,1,1,4,0
36,0,0.9952140067284058,0,1,4,0
37,3,0.04601472203790057,0,0,4,0
38,3,0.9885448787419382,0,1,4,0
39,5,0.9955659942868611,0,1,4,0
40,1,0.9593434186837454,0,1,4,0
41,7,0.5779648934543086,0,0,4,0
42,3,0.8587934241298583,0,1,4,0
43,0,0.992660588125626,0,1,4,0
44,6,0.9944924243359256,1,1,4,0
45,7,0.9877360841151835,0,1,4,0
46,3,0.9503348957998453,0,1,4,0
47,6,0.9516740081156989,0,1,4,0
48,4,0.9952613262199661,0,1,4,0
49,3,0.0,0,0,4,0
50,2,0.0,0,0,4,0
51,6,0.9961917244292972,0,1,4,0
52,1,0.9251658780054981,0,1,4,0
53,3,0.9041167296650848,1,1,4,0
54,6,0.9777196649580872,0,1,4,0
55,5,0.0,0,0,4,0
56,2,0.0,0,0,4,0
57,4,0.9647130634787331,1,1,4,0
58,5,0.995618701188106,0,1,4,0
59,4,0.9956083681797184,1,1,4,0
60,1,0.9570658437254721,0,1,4,0
61,4,0.9349841325985545,1,1,4,0
62,4,0.9557702432956309,0,1,4,0
63,6,0.9964607536627247,0,1,4,0
64,6,0.9847994390835284,0,1,4,0
65,5,0.8408259140268689,0,1,4,0
66,0,0.47861518682358634,0,1,4,0
67,3,0.9852000526251243,0,1,4,0
68,4,0.9203882093957712,0,1,4,0
69,0,0.9053493335502699,0,1,4,0
70,2,0.9962673444343924,0,1,4,0
71,3,0.9949712720224781,0,1,4,0
72,4,0.9793169270625081,0,1,4,0
73,7,0.9811037796754198,0,1,4,0
74,7,0.9923017475832644,0,1,4,0
75,6,0.9851767482545647,0,1,4,0
76,5,0.9964607536627247,0,1,4,0
77,6,0.9963897210942786,0,1,4,0
78,1,0.0,0,0,4,0
79,6,0.0,0,0,4,0
80,2,0.9960026940105604,0,1,4,0
81,3,0.9172112766860201,0,1,4,0
82,3,0.996810616796036,1,1,4,0
83,7,0.1957369028685989,0,0,4,0
84,7,0.0,0,0,4,0
85,5,0.9437177603758466,0,1,4,0
86,4,0.9811747194730813,0,1,4,0
87,2,0.9873819026485973,0,1,4,0
88,3,0.9820533960070681,0,1,4,0
89,1,0.9957782419989375,0,1,4,0
90,0,0.9948878063229757,0,1,4,0
91,7,0.9846001502604218,0,1,4,0
92,5,0.9429351241904355,0,1,4,0
93,6,0.0,0,0,4,0
94,6,0.5298710204557506,0,0,4,0
95,6,0.0,0,0,4,0
96,3,0.9948165212274321,0,1,4,0
97,4,0.9404349955081605,0,1,4,0
98,0,0.0,0,0,4,0
99,5,0.8374782816520505,0,1,4,0
0,3,0.9839855492956603,0,1,4,1
1,7,0.6164611745781284,0,1,4,1
2,4,0.5039823836809568,0,1,4,1
3,6,0.14698470559179513,0,1,4,1
4,6,0.0,0,0,4,1
5,6,0.9923932483996533,0,1,4,1
6,3,0.85051238700981,0,1,4,1
7,7,0.264041104437022,0,1,4,1
8,0,0.0,0,0,4,1
9,6,0.9958221695621973,0,1,4,1
10,7,0.0026489712006625356,0,0,4,1
11,3,0.41392432826304554,0,1,4,1
12,5,0.0,0,0,4,1
13,7,0.0,0,0,4,1
14,7,0.986290846029427,0,1,4,1
15,4,0.6989152831853448,1,1,4,1
16,3,0.9813536796061475,0,1,4,1
17,5,0.0,0,0,4,1
18,2,0.0,0,0,4,1
19,4,0.0,0,0,4,1
20,6,0.9957226644114648,0,1,4,1
21,3,0.12278791138596418,0,0,4,1
22,6,0.0,0,0,4,1
23,5,0.9959328673607375,0,1,4,1
24,0,0.006717315785495488,1,0,4,1
25,7,0.0,0,0,4,1
26,1,0.0,0,0,4,1
27,7,0.9829610969629756,0,1,4,1
28,3,0.1439561354483613,0,0,4,1
29,0,0.009142247922274058,0,0,4,1
30,6,0.0,0,0,4,1
31,5,0.0,0,0,4,1
32,3,0.3462615880723125,0,1,4,1
33,0,0.884631545672291,0,1,4,1
34,2,0.6058386889806929,0,1,4,1
35,4,0.9844717204090012,0,1,4,1
36,0,0.9960076709702115,0,1,4,1
37,3,0.686860301348262,0,1,4,1
38,3,0.8087488279578889,0,1,4,1
39,5,0.007145172936794232,1,0,4,1
40,1,0.9839264914862019,0,1,4,1
41,7,0.0,0,0,4,1
42,3,0.5131978309173112,0,1,4,1
43,0,0.6233310288349829,0,1,4,1
44,6,0.9955424632373367,0,1,4,1
45,7,0.9516671842423716,1,1,4,1
46,3,0.9956168419336603,0,1,4,1
47,6,0.8106883564264057,0,1,4,1
48,4,0.983965624546667,0,1,4,1
49,3,0.6103447370310051,0,1,4,1
50,2,0.9599940800392123,0,1,4,1
51,6,0.11710099917025697,0,0,4,1
52,1,0.015189922390949623,0,0,4,1
53,3,0.0,0,0,4,1
54,6,0.09736204850404079,1,0,4,1
55,5,0.9959929117642776,0,1,4,1
56,2,7.712843725136337e-06,0,0,4,1
57,4,0.1455853658242196,0,0,4,1
58,5,0.9940540372542948,1,1,4,1
59,4,0.23850483806279474,0,1,4,1
60,1,0.0,0,0,4,1
61,4,0.9966100740099816,0,1,4,1
62,4,0.444197923396064,0,0,4,1
63,6,0.9880263402975449,0,1,4,1
64,6,0.9845235634741177,0,1,4,1
65,5,0.2848449796840971,1,1,4,1
66,0,0.0,0,0,4,1
67,3,0.6090059797738494,0,1,4,1
68,4,0.9963255429803723,0,1,4,1
69,0,0.9962036151114269,0,1,4,1
70,2,0.6412475849463042,0,1,4,1
71,3,0.08447543816859703,0,1,4,1
72,4,0.9893310806708435,0,1,4,1
73,7,0.8368886501168086,0,1,4,1
74,7,0.9850341007458826,0,1,4,1
75,6,0.2507402806265559,0,1,4,1
76,5,0.027069014757372445,0,0,4,1
77,6,6.146997103178046e-05,0,0,4,1
78,1,0.9964383360448782,0,1,4,1
79,6,0.011975678718222053,0,0,4,1
80,2,0.9928404429478636,1,1,4,1
81,3,0.0,0,0,4,1
82,3,0.3027352712172553,0,1,4,1
83,7,0.61634198440751,0,1,4,1
84,7,0.0,0,0,4,1
85,5,0.9963301510858614,0,1,4,1
86,4,0.44058689019629416,0,0,4,1
87,2,0.0,0,0,4,1
88,3,0.006865708546071741,1,0,4,1
89,1,0.7253458470257842,0,1,4,1
90,0,0.9959780366101416,0,1,4,1
91,7,0.9888147872183408,0,1,4,1
92,5,0.5263685173535422,0,1,4,1
93,6,0.995540412827964,0,1,4,1
94,6,0.5027388208692595,0,1,4,1
95,6,0.9877876578180541,0,1,4,1
96,3,0.006797154099748062,1,0,4,1
97,4,0.13834655344184654,0,0,4,1
98,0,0.9957035131986894,0,1,4,1
99,5,0.0,0,0,4,1
0,3,0.9977760360984296,1,1,4,2
1,7,0.8303930114038832,1,1,4,2
2,4,0.9944523981229313,0,1,4,2
3,6,0.03682574246498634,0,0,4,2
4,6,0.7518893015393582,0,1,4,2
5,6,0.9818674852737154,0,1,4,2
6,3,0.9791385622818912,0,1,4,2
7,7,0.6759837432075162,0,1,4,2
8,0,0.0,0,0,4,2
9,6,0.8481778624796313,0,1,4,2
10,7,0.9754024034653561,0,1,4,2
11,3,0.9951410543038408,0,1,4,2
12,5,0.0018595118773519772,0,0,4,2
13,7,0.9934766054978731,0,1,4,2
14,7,0.9904206914212684,1,1,4,2
15,4,0.0,0,0,4,2
16,3,0.0,0,0,4,2
17,5,0.9670284179774553,0,1,4,2
18,2,0.855522902909255,0,1,4,2
19,4,0.9151959147623038,0,1,4,2
20,6,0.9419177859687664,0,1,4,2
21,3,0.8082139560169724,0,1,4,2
22,6,0.9645162402403934,1,1,4,2
23,5,0.0832365471490984,0,0,4,2
24,0,0.9936620196532486,0,1,4,2
25,7,0.9951419014763191,0,1,4,2
26,1,0.972600815930889,0,1,4,2
27,7,0.9944590034704925,0,1,4,2
28,3,0.17167635748537455,0,0,4,2
29,0,0.9631602811109164,0,1,4,2
30,6,0.37786466947925257,0,0,4,2
31,5,0.8256635853323879,0,1,4,2
32,3,0.9937160846927051,0,1,4,2
33,0,0.9698021712745302,0,1,4,2
34,2,0.18251064134482683,0,0,4,2
35,4,0.6724217932892962,0,1,4,2
36,0,0.9943823028603215,0,1,4,2
37,3,0.8658544078683974,0,1,4,2
38,3,0.7433544670301682,0,1,4,2
39,5,0.0,0,0,4,2
40,1,0.9951960926833103,0,1,4,2
41,7,0.0,0,0,4,2
42,3,0.0,0,0,4,2
43,0,0.505386055334265,0,1,4,2
44,6,0.9943923725548688,0,1,4,2
45,7,0.0,0,0,4,2
46,3,0.8831063673915026,0,1,4,2
47,6,0.9946465907874339,0,1,4,2
48,4,0.2852960335527323,0,0,4,2
49,3,0.9946062894385053,0,1,4,2
50,2,0.939161970634739,0,1,4,2
51,6,0.7555405001716018,0,1,4,2
52,1,0.0,0,0,4,2
53,3,0.9973360369750364,1,1,4,2
54,6,0.9950994079900978,0,1,4,2
55,5,0.6618808778413339,0,1,4,2
56,2,0.9801050772422056,0,1,4,2
57,4,0.9952775953587379,0,1,4,2
58,5,0.49578939931408444,0,1,4,2
59,4,0.6901525303086412,0,1,4,2
60,1,0.9822817981448088,0,1,4,2
61,4,0.9952722781050649,0,1,4,2
62,4,0.9952065801515271,0,1,4,2
63,6,0.9694314392089997,0,1,4,2
64,6,0.9701332261411196,0,1,4,2
65,5,0.993860646315385,0,1,4,2
66,0,0.9661119690736489,0,1,4,2
67,3,0.0,0,0,4,2
68,4,0.7776426349027836,0,1,4,2
69,0,0.6908731195782004,0,1,4,2
70,2,0.9597389532091171,0,1,4,2
71,3,0.9801452256499285,1,1,4,2
72,4,0.7715951482138758,0,1,4,2
73,7,0.9937622941422267,0,1,4,2
74,7,0.07905927560015916,0,0,4,2
75,6,0.537643342158555,0,1,4,2
76,5,0.9698144924860577,0,1,4,2
77,6,0.9987553915113037,1,1,4,2
78,1,0.9942894135623079,0,1,4,2
79,6,0.9951410543038408,0,1,4,2
80,2,0.0,0,0,4,2
81,3,0.9686887145700314,0,1,4,2
82,3,0.08531879197025581,0,0,4,2
83,7,0.9525008690538639,0,1,4,2
84,7,0.9941665608047149,0,1,4,2
85,5,0.007112276653977426,1,0,4,2
86,4,0.9937839706031671,0,1,4,2
87,2,0.9428940774887604,0,1,4,2
88,3,0.8108576526503156,0,1,4,2
89,1,0.010076947633768136,0,0,4,2
90,0,0.7594202257606395,0,1,4,2
91,7,0.973442309517524,0,1,4,2
92,5,0.9974771711631927,1,1,4,2
93,6,0.0,0,0,4,2
94,6,0.0075790576684498815,1,0,4,2
95,6,0.8198660332240394,0,1,4,2
96,3,0.0,0,0,4,2
97,4,0.9937837239866428,0,1,4,2
98,0,0.18187210021860037,0,0,4,2
99,5,0.7768228216406048,0,1,4,2
0,3,0.0,0,0,4,3
1,7,0.9247867042564357,0,1,4,3
2,4,0.06153387283522209,1,0,4,3
3,6,0.9238981898057702,1,1,4,3
4,6,0.9952695122840888,0,1,4,3
5,6,0.900365466383729,0,0,4,3
6,3,0.006465387509597388,0,0,4,3
7,7,0.7298866254674534,0,1,4,3
8,0,0.8752359668900609,0,1,4,3
9,6,0.9959396698831837,0,1,4,3
10,7,0.13558532992057634,0,0,4,3
11,3,0.9953721384775034,0,1,4,3
12,5,0.0,0,0,4,3
13,7,0.9956624235596422,0,1,4,3
14,7,0.0,0,0,4,3
15,4,0.006658244033297874,1,0,4,3
16,3,0.0,0,0,4,3
17,5,0.1162532358172971,0,0,4,3
18,2,0.0,0,0,4,3
19,4,0.0,0,0,4,3
20,6,0.0,0,0,4,3
21,3,0.0,0,0,4,3
22,6,0.0,0,0,4,3
23,5,0.0,0,0,4,3
24,0,0.0,0,0,4,3
25,7,0.0,0,0,4,3
26,1,0.023860161032550377,1,0,4,3
27,7,0.0,0,0,4,3
28,3,0.9955634456440592,0,1,4,3
29,0,0.0,0,0,4,3
30,6,0.0,0,0,4,3
31,5,0.8737193508650972,0,0,4,3
32,3,0.9748107084265677,0,1,4,3
33,0,0.9505294739095365,0,1,4,3
34,2,0.0,0,0,4,3
35,4,0.11590728810402193,0,0,4,3
36,0,5.2382713159859374e-05,0,0,4,3
37,3,0.013823445530187129,0,0,4,3
38,3,0.0,0,0,4,3
39,5,0.4553500283538406,0,1,4,3
40,1,0.9956045154634667,0,1,4,3
41,7,0.0044727652170303885,0,0,4,3
42,3,0.0,0,0,4,3
43,0,0.0,0,0,4,3
44,6,0.9952812865197566,0,1,4,3
45,7,0.9946595218577268,0,1,4,3
46,3,0.0,0,0,4,3
47,6,0.0,0,0,4,3
48,4,0.004261517825779561,0,0,4,3
49,3,0.9951937957908241,0,1,4,3
50,2,0.0,0,0,4,3
51,6,0.8180808188250789,0,0,4,3
52,1,0.0,0,0,4,3
53,3,0.9953152193860982,0,1,4,3
54,6,0.0,0,0,4,3
55,5,0.0,0,0,4,3
56,2,0.0006514795707660706,0,0,4,3
57,4,0.00020301015542155643,0,0,4,3
58,5,0.06542698136565052,1,0,4,3
59,4,0.9941666567350388,0,1,4,3
60,1,0.9957090787299577,0,1,4,3
61,4,0.9944261338864884,0,1,4,3
62,4,0.8784775555779516,0,1,4,3
63,6,0.005618330654636122,0,0,4,3
64,6,0.8486980254900006,0,1,4,3
65,5,0.5668042387310106,0,0,4,3
66,0,0.0,0,0,4,3
67,3,0.8435008518896211,1,1,4,3
68,4,0.9457444732166678,0,1,4,3
69,0,0.9950700440464864,0,1,4,3
70,2,0.9953934375425073,0,1,4,3
71,3,0.0,0,0,4,3
72,4,0.9128482411222877,1,1,4,3
73,7,0.9828162419604618,0,1,4,3
74,7,0.0,0,0,4,3
75,6,0.0,0,0,4,3
76,5,0.8598629926839121,1,1,4,3
77,6,0.0,0,0,4,3
78,1,0.0,0,0,4,3
79,6,0.0,0,0,4,3
80,2,0.0,0,0,4,3
81,3,0.9274397632254804,0,1,4,3
82,3,0.0,0,0,4,3
83,7,0.006621409194366155,1,0,4,3
84,7,0.0007154220532836972,0,0,4,3
85,5,0.9376168535599939,0,1,4,3
86,4,0.0,0,0,4,3
87,2,0.018611336377798274,0,0,4,3
88,3,0.9561143442070179,0,1,4,3
89,1,0.006369775046162679,1,0,4,3
90,0,0.9953821890072534,0,1,4,3
91,7,0.9947953536087032,0,1,4,3
92,5,0.0,0,0,4,3
93,6,0.0,0,0,4,3
94,6,0.9957671733005452,0,1,4,3
95,6,0.0,0,0,4,3
96,3,0.9786496355175246,0,1,4,3
97,4,0.49038570898372913,0,1,4,3
98,0,0.8155983375055755,0,1,4,3
99,5,0.9169712658843052,0,1,4,3
0,3,0.0,0,0,4,4
1,7,0.00025443533229155675,0,0,4,4
2,4,0.0,0,0,4,4
3,6,0.0004283759862665032,0,0,4,4
4,6,0.0004420394134506062,0,0,4,4
5,6,0.0,0,0,4,4
6,3,0.003076321987234278,0,0,4,4
7,7,0.0072381500738630325,1,0,4,4
8,0,0.0,0,0,4,4
9,6,0.0,0,0,4,4
10,7,0.9407597462554945,0,0,4,4
11,3,0.0,0,0,4,4
12,5,0.9960804526376512,0,1,4,4
13,7,0.0,0,0,4,4
14,7,0.0,0,0,4,4
15,4,0.0,0,0,4,4
16,3,0.0,0,0,4,4
17,5,0.0033030219202521485,0,0,4,4
18,2,0.04345245664257527,0,0,4,4
19,4,0.0009248410246783683,0,0,4,4
20,6,0.0,0,0,4,4
21,3,0.0,0,0,4,4
22,6,0.0,0,0,4,4
23,5,0.0,0,0,4,4
24,0,0.0,0,0,4,4
25,7,0.0,0,0,4,4
26,1,0.00012336509644134678,0,0,4,4
27,7,0.0,0,0,4,4
28,3,0.10266535217188497,0,0,4,4
29,0,0.0,0,0,4,4
30,6,0.9956117663526066,0,1,4,4
31,5,0.00386512440076305,0,0,4,4
32,3,0.9960435970278786,0,1,4,4
33,0,0.9961095411884796,0,1,4,4
34,2,0.0004067864285695102,0,0,4,4
35,4,0.39779307618811216,0,0,4,4
36,0,0.0018162914211036485,0,0,4,4
37,3,0.03100629449980596,1,0,4,4
38,3,0.0,0,0,4,4
39,5,0.9988713630988143,1,1,4,4
40,1,0.996439453791553,0,1,4,4
41,7,0.0,0,0,4,4
42,3,0.006836075087017772,1,0,4,4
43,0,0.006609264757288571,1,0,4,4
44,6,0.02920713291328004,0,0,4,4
45,7,0.9505898268066069,0,0,4,4
46,3,0.0,0,0,4,4
47,6,0.0,0,0,4,4
48,4,0.01781611496477125,0,0,4,4
49,3,0.9956618991472613,0,1,4,4
50,2,0.9961241266061496,0,1,4,4
51,6,0.031676533102465536,1,0,4,4
52,1,0.0,0,0,4,4
53,3,0.002420692121769874,0,0,4,4
54,6,0.0,0,0,4,4
55,5,0.0,0,0,4,4
56,2,0.006828293831579523,1,0,4,4
57,4,0.011035911537470348,0,0,4,4
58,5,0.0,0,0,4,4
59,4,0.0,0,0,4,4
60,1,0.003864645579621173,0,0,4,4
61,4,0.07304771278353048,0,0,4,4
62,4,0.0009515217832487835,0,0,4,4
63,6,0.0,0,0,4,4
64,6,0.02806554775659589,0,0,4,4
65,5,0.9958067555846323,0,1,4,4
66,0,9.429991118804972e-05,0,0,4,4
67,3,0.09743399969975636,0,0,4,4
68,4,0.0009621342299819857,0,0,4,4
69,0,0.0,0,0,4,4
70,2,0.0,0,0,4,4
71,3,0.002013170156495126,0,0,4,4
72,4,0.0,0,0,4,4
73,7,0.9956479106775428,0,1,4,4
74,7,0.0,0,0,4,4
75,6,0.0,0,0,4,4
76,5,0.0,0,0,4,4
77,6,0.0,0,0,4,4
78,1,0.0,0,0,4,4
79,6,0.024215384002457062,1,0,4,4
80,2,0.0,0,0,4,4
81,3,0.0025868188982955337,0,0,4,4
82,3,0.9960166209546502,0,1,4,4
83,7,0.0010086383891717472,0,0,4,4
84,7,0.995859092640691,0,1,4,4
85,5,0.9990078989704759,1,1,4,4
86,4,0.04670514388533316,0,0,4,4
87,2,0.0,0,0,4,4
88,3,0.0,0,0,4,4
89,1,0.027769783535535046,0,0,4,4
90,0,0.0,0,0,4,4
91,7,0.0013415904033593634,0,0,4,4
92,5,0.004167388970552679,0,0,4,4
93,6,0.008573523633806814,1,0,4,4
94,6,0.0016612209363777222,0,0,4,4
95,6,0.006460325201081282,0,0,4,4
96,3,0.022617405774056375,0,0,4,4
